packetid|interface|reltime|abstime|ipsrc|ipdst|ipsrc_host|ipdst_host|tcpstream|sport|dport|rwnd|tcpflags|tcpoptions|tcpseq|tcplen|tcpack|expected_token|mptcpstream|recvtok
1353|any|21.863183408|1529916737.620630181|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|938198|2856|1||1|
1354|any|21.870840782|1529916737.628287555|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|915350||1|
1355|any|21.873398437|1529916737.630845210|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|941054|2856|1||1|
1356|any|21.881744536|1529916737.639191309|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|918206||1|
1357|any|21.886386915|1529916737.643833688|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|943910|2856|1||1|
1358|any|21.893946336|1529916737.651393109|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|921062||1|
1359|any|21.898634282|1529916737.656081055|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|946766|1428|1||1|
1360|any|21.905446979|1529916737.662893752|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|948194|2856|1||1|
1361|any|21.908277289|1529916737.665724062|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|923918||1|
1362|any|21.922535216|1529916737.679981989|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|951050|2856|1||1|
1363|any|21.924902144|1529916737.682348917|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|926774||1|
1364|any|21.927061410|1529916737.684508183|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|929630||1|
1365|any|21.929591382|1529916737.687038155|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|953906|2856|1||1|
1366|any|21.939566511|1529916737.697013284|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|932486||1|
1367|any|21.942175326|1529916737.699622099|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|956762|2856|1||1|
1368|any|21.952006092|1529916737.709452865|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|935342||1|
1369|any|21.955236832|1529916737.712683605|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|959618|2856|1||1|
1370|any|21.964203580|1529916737.721650353|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|962474|2856|1||1|
1371|any|21.965574755|1529916737.723021528|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|938198||1|
1372|any|21.976701737|1529916737.734148510|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|965330|2856|1||1|
1373|any|21.984129346|1529916737.741576119|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|941054||1|
1374|any|21.988318873|1529916737.745765646|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|968186|2856|1||1|
1375|any|21.988315829|1529916737.745762602|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|943910||1|
1376|any|21.989785096|1529916737.747231869|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|733184|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1377|any|21.989786109|1529916737.747232882|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|733184|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1378|any|21.989786800|1529916737.747233573|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|732672|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1379|any|21.989787434|1529916737.747234207|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|728576|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1380|any|21.989788380|1529916737.747235153|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|726528|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1381|any|21.989789085|1529916737.747235858|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|724480|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1382|any|21.989789791|1529916737.747236564|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|722432|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1383|any|21.989790711|1529916737.747237484|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|720384|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1384|any|21.989791481|1529916737.747238254|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|718336|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1385|any|21.989792236|1529916737.747239009|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|716288|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1386|any|21.989792971|1529916737.747239744|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|710144|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1387|any|21.989793601|1529916737.747240374|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|708096|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1388|any|21.989794286|1529916737.747241059|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|706048|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1389|any|21.989794922|1529916737.747241695|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|704000|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1390|any|21.989795716|1529916737.747242489|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|699904|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1391|any|21.992376504|1529916737.749823277|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|697856|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1392|any|21.992377394|1529916737.749824167|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|695808|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1393|any|21.992378090|1529916737.749824863|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|693760|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1394|any|21.992378771|1529916737.749825544|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|692736|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1395|any|21.999477848|1529916737.756924621|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|946766||1|
1396|any|22.002658111|1529916737.760104884|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|971042|2856|1||1|
1397|any|22.012640053|1529916737.770086826|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|973898|2856|1||1|
1398|any|22.018842823|1529916737.776289596|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|951050||1|
1399|any|22.025087725|1529916737.782534498|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|976754|2856|1||1|
1400|any|22.036678408|1529916737.794125181|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|979610|2856|1||1|
1401|any|22.036677073|1529916737.794123846|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|953906||1|
1402|any|22.042981925|1529916737.800428698|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|956762||1|
1403|any|22.048683323|1529916737.806130096|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|982466|2856|1||1|
1404|any|22.054607858|1529916737.812054631|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|959618||1|
1405|any|22.060455342|1529916737.817902115|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|985322|2856|1||1|
1406|any|22.067882148|1529916737.825328921|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|962474||1|
1407|any|22.072514089|1529916737.829960862|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|988178|2856|1||1|
1408|any|22.079854729|1529916737.837301502|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|965330||1|
1409|any|22.084447926|1529916737.841894699|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|991034|2856|1||1|
1410|any|22.091735818|1529916737.849182591|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|968186||1|
1411|any|22.096459294|1529916737.853906067|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|993890|2856|1||1|
1412|any|22.102446815|1529916737.859893588|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|971042||1|
1413|any|22.108754295|1529916737.866201068|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|996746|2856|1||1|
1414|any|22.114525601|1529916737.871972374|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|973898||1|
1415|any|22.120458293|1529916737.877905066|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|999602|2856|1||1|
1416|any|22.127489272|1529916737.884936045|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|976754||1|
1417|any|22.133273167|1529916737.890719940|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1002458|2856|1||1|
1418|any|22.140474131|1529916737.897920904|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|979610||1|
1419|any|22.146501968|1529916737.903948741|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1005314|2856|1||1|
1420|any|22.150188631|1529916737.907635404|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|982466||1|
1421|any|22.157206767|1529916737.914653540|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1008170|2856|1||1|
1422|any|22.162939807|1529916737.920386580|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|985322||1|
1423|any|22.168820218|1529916737.926266991|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1011026|1428|1||1|
1424|any|22.174686635|1529916737.932133408|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1012454|2856|1||1|
1425|any|22.177031037|1529916737.934477810|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|988178||1|
1426|any|22.187529010|1529916737.944975783|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1015310|2856|1||1|
1427|any|22.190423286|1529916737.947870059|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|991034||1|
1428|any|22.201247105|1529916737.958693878|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1018166|2856|1||1|
1429|any|22.201249868|1529916737.958696641|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|993890||1|
1430|any|22.212096878|1529916737.969543651|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1021022|2856|1||1|
1431|any|22.212095658|1529916737.969542431|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|996746||1|
1432|any|22.222756947|1529916737.980203720|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1023878|2856|1||1|
1433|any|22.222755857|1529916737.980202630|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|999602||1|
1434|any|22.236107837|1529916737.993554610|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1026734|2856|1||1|
1435|any|22.236111141|1529916737.993557914|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1002458||1|
1436|any|22.246675287|1529916738.004122060|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1029590|2856|1||1|
1437|any|22.249440514|1529916738.006887287|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1005314||1|
1438|any|22.259920293|1529916738.017367066|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1008170||1|
1439|any|22.265113515|1529916738.022560288|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|733184|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1440|any|22.265114281|1529916738.022561054|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|733184|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1441|any|22.265114858|1529916738.022561631|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|732672|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1442|any|22.265115408|1529916738.022562181|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|730624|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1443|any|22.265116029|1529916738.022562802|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|728576|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1444|any|22.265116573|1529916738.022563346|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|726528|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1445|any|22.265117140|1529916738.022563913|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|722432|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1446|any|22.265117684|1529916738.022564457|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|720384|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1447|any|22.265118271|1529916738.022565044|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|716288|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1448|any|22.265118823|1529916738.022565596|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|714240|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1449|any|22.265119396|1529916738.022566169|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|712192|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1450|any|22.265119957|1529916738.022566730|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|710144|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1451|any|22.265120524|1529916738.022567297|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|708096|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1452|any|22.265121074|1529916738.022567847|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|706048|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1453|any|22.265121626|1529916738.022568399|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|697856|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1454|any|22.265122175|1529916738.022568948|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|693760|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1455|any|22.265122730|1529916738.022569503|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|692736|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
1456|any|22.272885734|1529916738.030332507|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1011026||1|
1457|any|22.289095845|1529916738.046542618|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1015310||1|
1458|any|22.312920251|1529916738.070367024|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1021022||1|
1459|any|22.326057276|1529916738.083504049|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1023878||1|
1460|any|22.336688032|1529916738.094134805|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1026734||1|
1461|any|22.351816987|1529916738.109263760|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1029590||1|
1462|any|22.362044389|1529916738.119491162|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1032446||1|
1463|any|22.550172046|1529916738.307618819|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1032446|2856|1||1|
1464|any|22.558163259|1529916738.315610032|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1035302|2856|1||1|
1465|any|22.568504498|1529916738.325951271|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1038158|2856|1||1|
1466|any|22.581252034|1529916738.338698807|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1041014|2856|1||1|
1467|any|22.591839012|1529916738.349285785|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1043870|2856|1||1|
1468|any|22.605672904|1529916738.363119677|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1046726|2856|1||1|
1469|any|22.617351168|1529916738.374797941|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1049582|2856|1||1|
1470|any|22.629680986|1529916738.387127759|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1052438|2856|1||1|
1471|any|22.641105561|1529916738.398552334|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1055294|2856|1||1|
1472|any|22.652950384|1529916738.410397157|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1058150|2856|1||1|
1473|any|22.662688026|1529916738.420134799|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1035302||1|
1474|any|22.664927864|1529916738.422374637|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1061006|2856|1||1|
1475|any|22.674665325|1529916738.432112098|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1038158||1|
1476|any|22.676870141|1529916738.434316914|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1063862|2856|1||1|
1477|any|22.681476146|1529916738.438922919|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1041014||1|
1478|any|22.688684978|1529916738.446131751|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1066718|2856|1||1|
1479|any|22.698500351|1529916738.455947124|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1043870||1|
1480|any|22.700786717|1529916738.458233490|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1069574|2856|1||1|
1481|any|22.705358854|1529916738.462805627|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1046726||1|
1482|any|22.712600802|1529916738.470047575|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000018|1,1,8,30|1075286|1428|1||1|
1483|any|22.719391527|1529916738.476838300|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1076714|2856|1||1|
1484|any|22.721839094|1529916738.479285867|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1049582||1|
1485|any|22.731471097|1529916738.488917870|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1079570|2856|1||1|
1486|any|22.734396969|1529916738.491843742|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1052438||1|
1487|any|22.742727251|1529916738.500174024|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1082426|2856|1||1|
1488|any|22.745470733|1529916738.502917506|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1055294||1|
1489|any|22.754989338|1529916738.512436111|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1085282|2856|1||1|
1490|any|22.754987645|1529916738.512434418|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1058150||1|
1491|any|22.764943650|1529916738.522390423|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1061006||1|
1492|any|22.767187971|1529916738.524634744|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1088138|2856|1||1|
1493|any|22.780396754|1529916738.537843527|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1090994|2856|1||1|
1494|any|22.780399664|1529916738.537846437|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1063862||1|
1495|any|22.790665547|1529916738.548112320|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1093850|2856|1||1|
1496|any|22.790669276|1529916738.548116049|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1066718||1|
1497|any|22.801552453|1529916738.558999226|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1069574||1|
1498|any|22.803798054|1529916738.561244827|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1096706|2856|1||1|
1499|any|22.814404607|1529916738.571851380|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1099562|2856|1||1|
1500|any|22.814402869|1529916738.571849642|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,30|1|0|1072430||1|
1501|any|22.826851679|1529916738.584298452|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1102418|2856|1||1|
1502|any|22.825869190|1529916738.583315963|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1072430||1|
1503|any|22.833157978|1529916738.590604751|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1072430||1|
1504|any|22.839960396|1529916738.597407169|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1105274|2856|1||1|
1505|any|22.850282723|1529916738.607729496|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1108130|2856|1||1|
1506|any|22.857238778|1529916738.614685551|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1072430||1|
1507|any|22.863979410|1529916738.621426183|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1110986|2856|1||1|
